Codigo; Nome; Email; Data; Cargo; Salario
1382;Diogo Duarte;davi-lucasnovaes@example.net;1998-11-19;Gerente;7341.86;
1383;J�lia Pires;pintogustavo@example.org;1999-04-12;Diretor;7799.33;
1384;Luana Cardoso;luiza43@example.net;1993-01-21;Gerente;6885.38;
1385;Agatha Rodrigues;monteirovitor@example.com;2000-07-16;Gerente;7499.28;
1386;Heitor Azevedo;da-rosaalexandre@example.com;2016-01-19;Gerente;9956.95;
1387;Ana Julia da Cruz;caua19@example.net;2022-04-29;Analista;8219.86;
1388;Isabelly Lopes;arthur97@example.net;2006-06-11;Gerente;5973.50;
1389;Bernardo Santos;mendesjuliana@example.net;2016-12-04;Gerente;9180.63;
1390;Ot�vio Rodrigues;nferreira@example.org;2009-07-20;Diretor;6059.53;
1391;Lara Ara�jo;pedrosantos@example.net;2001-12-29;Diretor;9369.96;
1392;Stella Correia;caldeiraemanuel@example.org;2001-06-22;Analista;9915.26;
1393;Ana Luiza Campos;enricoporto@example.org;2018-11-12;Gerente;6971.32;
1394;Marcelo Santos;pietrofarias@example.org;2008-03-01;Gerente;7404.62;
1395;Francisco Cavalcanti;henrique45@example.org;2005-05-07;Gerente;5743.76;
1396;Ben�cio Novaes;qcampos@example.net;2003-06-06;Gerente;9562.66;
1397;B�rbara da Cruz;kamilly59@example.org;2012-09-24;Analista;7607.35;
1398;Isabel da Rocha;ferreiragiovanna@example.org;1993-08-07;Diretor;8747.78;
1399;Lucca Azevedo;ada-paz@example.org;2001-11-19;Analista;8648.12;
1400;Andr� Almeida;luiz-otavioaraujo@example.net;2003-05-28;Gerente;5659.51;
1401;Matheus da Concei��o;imoraes@example.net;2018-11-25;Gerente;8670.33;
1402;Isabel Costela;oliveiraandre@example.com;2001-02-10;Analista;5990.25;
1403;Alana Sales;davi21@example.com;2011-07-15;Gerente;8999.64;
1404;Yasmin Cardoso;danielrocha@example.org;1992-10-07;Analista;8895.13;
1405;Luiz Henrique Cavalcanti;luiza96@example.org;2018-02-24;Gerente;7863.54;
1406;Francisco Pereira;fariascaio@example.net;2021-08-01;Gerente;9936.73;
1407;Jo�o Silva;moreiraana-luiza@example.net;2001-05-28;Analista;9884.84;
1408;Luiz Miguel Costa;daniela57@example.com;2010-11-20;Diretor;9550.94;
1409;Alexandre Cardoso;hcardoso@example.org;2009-10-20;Gerente;8126.44;
1410;Alana Correia;zda-mata@example.org;2010-06-06;Gerente;5703.83;
1411;Julia Foga�a;jpereira@example.com;2012-05-03;Gerente;8940.1;
1412;Luigi Vieira;marinaoliveira@example.org;2015-07-03;Analista;7130.7;
1413;Vitor Gabriel Arag�o;renancardoso@example.com;2001-03-09;Diretor;7871.74;
1414;Nat�lia Monteiro;gabriellymelo@example.net;2016-01-13;Gerente;5315.80;
1415;J�lia Ferreira;da-conceicaofrancisco@example.org;2017-05-12;Gerente;8396.49;
1416;Rodrigo Fernandes;vitor-hugolima@example.org;2016-02-06;Gerente;9082.85;
1417;Isis Pereira;correiacaue@example.org;1998-05-30;Diretor;9543.19;
1418;Mirella Barbosa;da-cunhadaniel@example.net;2004-12-01;Gerente;5543.62;
1419;Maria Julia Barros;correiajoao-vitor@example.com;2001-10-15;Gerente;7391.17;
1420;Davi Luiz Santos;paulo22@example.com;2011-04-05;Gerente;9214.41;
1421;Lucas Gabriel Vieira;fernanda75@example.net;2014-10-08;Gerente;5351.54;
1422;Heitor Ara�jo;kaique70@example.net;2001-05-05;Diretor;7456.54;
1423;Diogo Fernandes;isabeloliveira@example.com;2021-06-26;Diretor;8643.16;
1424;Isis Almeida;thiago15@example.org;2004-07-29;Diretor;8298.21;
1425;Jo�o Lucas Pires;imoraes@example.org;2021-09-24;Gerente;7599.45;
1426;Melissa Melo;diaslais@example.org;2018-07-26;Diretor;8066.89;
1427;Nat�lia Ara�jo;hrodrigues@example.org;2018-09-07;Gerente;7139.65;
1428;Al�cia Martins;ida-cruz@example.net;2010-10-29;Gerente;6215.40;
1429;Lara Moreira;ana-julianogueira@example.net;1998-08-15;Diretor;6001.33;
1430;Danilo Barbosa;vitor-gabrielazevedo@example.net;2005-03-17;Gerente;6798.29;
1431;Mariana da Mata;limaemanuelly@example.org;2017-02-19;Analista;5633.2;
1432;Miguel Campos;ecastro@example.org;2003-12-13;Diretor;9347.42;
1433;Cec�lia Ferreira;dmelo@example.net;2017-10-08;Diretor;7413.30;
1434;Agatha da Luz;joao-felipedias@example.com;2002-08-15;Gerente;7448.63;
1435;Gustavo Henrique Azevedo;carvalholucca@example.net;1993-04-05;Analista;6242.6;
1436;Lorena Gomes;novaesmiguel@example.org;2012-04-08;Analista;8532.22;
1437;Diego Dias;joao-miguelrodrigues@example.org;2010-10-01;Analista;7261.82;
1438;Olivia Nascimento;maria-eduarda29@example.org;2007-08-01;Diretor;6685.22;
1439;Calebe Vieira;barbosayuri@example.net;2000-12-02;Diretor;8879.67;
1440;Thales Carvalho;moreiraisadora@example.org;2011-06-26;Analista;5741.77;
1441;Larissa Pires;nicolasda-mata@example.net;2013-08-31;Gerente;6849.77;
1442;Nicole Nascimento;maria-luiza84@example.net;2006-08-22;Analista;8738.22;
1443;Maria Cec�lia Silva;da-costalorenzo@example.com;2012-11-02;Analista;9824.9;
1444;Ana L�via Ramos;santosamanda@example.org;2006-11-05;Gerente;9442.38;
1445;Agatha Lopes;lorenzo51@example.org;2005-10-04;Analista;5332.61;
1446;Caroline da Cunha;vieiravitor-hugo@example.org;1995-06-29;Analista;8513.30;
1447;Eduarda Mendes;rafaela26@example.org;2003-09-12;Analista;5245.66;
1448;Thomas Barbosa;luana95@example.org;2005-07-12;Analista;9533.27;
1449;Daniel Cavalcanti;eduarda50@example.com;2001-12-30;Diretor;8011.90;
1450;Caroline Santos;isabelpires@example.net;1995-12-17;Analista;6382.8;
1451;Giovanna Teixeira;luiz-henrique01@example.com;2012-12-19;Analista;9080.53;
1452;Vicente Melo;mouraaugusto@example.org;2019-08-30;Gerente;5625.76;
1453;Luiz Miguel Barros;sabrinamonteiro@example.org;2011-11-18;Analista;8687.78;
1454;Vitor Melo;marina05@example.net;2002-02-06;Gerente;9156.66;
1455;Fernando Cavalcanti;sarah33@example.org;2012-04-16;Diretor;6735.71;
1456;Nathan da Cunha;brenonogueira@example.net;2009-05-01;Gerente;7716.65;
1457;Isaac Cardoso;maria-fernandanunes@example.org;2022-04-07;Gerente;6110.81;
1458;Nathan Pinto;vitor-hugomartins@example.net;2017-04-28;Diretor;9758.14;
1459;Luiz Miguel Viana;pedro-lucasrezende@example.com;1999-04-28;Gerente;9368.54;
1460;Luiza Martins;correiaelisa@example.net;2014-02-18;Diretor;8811.0;
1461;Bruna Moura;idias@example.org;2019-03-11;Analista;7252.58;
1462;Erick Pires;nda-paz@example.org;2008-04-01;Diretor;8795.96;
1463;Jo�o Vitor Pires;claranogueira@example.org;2011-08-25;Gerente;6885.44;
1464;Agatha Viana;caio76@example.net;1996-05-18;Diretor;5116.6;
1465;Olivia Peixoto;yda-rosa@example.org;1993-08-06;Analista;7202.55;
1466;Murilo da Costa;klopes@example.net;2018-12-19;Diretor;5587.15;
1467;Ana J�lia Castro;joao-lucas62@example.org;2009-10-15;Diretor;9348.22;
1468;Paulo Silveira;kaiquefreitas@example.net;2004-10-21;Analista;5802.52;
1469;Nicolas Souza;maria-ceciliasilva@example.net;2003-03-23;Gerente;9844.86;
1470;Lucas Gabriel Mendes;claricejesus@example.com;2002-08-25;Analista;6127.68;
1471;J�lia Gomes;mariana48@example.com;2017-11-18;Diretor;6551.58;
1472;Evelyn Nunes;joaquim70@example.net;1995-04-29;Analista;5976.37;
1473;Elisa Rezende;laisviana@example.net;2018-03-13;Gerente;8272.75;
1474;Emanuella da Rosa;iferreira@example.net;2020-03-17;Gerente;9083.62;
1475;Enzo Gabriel da Rosa;giovanna19@example.net;2012-03-31;Analista;5372.28;
1476;Jo�o Pedro Barbosa;erick45@example.net;2019-09-26;Diretor;6599.12;
1477;Stella Moreira;calebe66@example.com;2003-01-11;Gerente;7298.90;
1478;Ana L�via Cardoso;zcunha@example.net;1997-08-28;Analista;6205.61;
1479;Alana da Mata;mendesmaria@example.org;1998-01-14;Diretor;5913.1;
1480;Davi Lucca Peixoto;henriquesantos@example.net;2020-07-26;Analista;9794.5;
1481;Maria Eduarda Pires;isabellyfernandes@example.org;2001-11-27;Diretor;6697.88;
1482;Danilo das Neves;vitor-hugocunha@example.com;2013-12-27;Diretor;6639.55;
1483;Jo�o Lucas Moraes;joaorocha@example.com;2010-03-27;Analista;5673.57;
1484;Noah da Costa;agathacostela@example.net;2016-03-08;Gerente;6766.34;
1485;Luigi das Neves;da-matarafaela@example.net;2015-04-05;Diretor;5368.88;
1486;Guilherme Dias;nascimentonicolas@example.org;1998-02-01;Gerente;8453.47;
1487;Juan Ribeiro;goncalvesmelissa@example.org;2016-05-06;Gerente;8297.76;
1488;Davi Lucca Pereira;joao60@example.org;2005-06-03;Analista;9012.4;
1489;Enrico Campos;da-matadiogo@example.com;2002-05-20;Gerente;9917.45;
1490;Raul Souza;novaesjoao-lucas@example.net;2011-04-26;Diretor;8642.74;
1491;Eloah da Paz;thomas25@example.org;2020-10-29;Analista;6784.20;
1492;Henrique Gon�alves;wcorreia@example.org;2019-09-06;Analista;7927.40;
1493;Ana L�via da Rocha;ana-lauramelo@example.org;2001-06-12;Analista;7413.52;
1494;Ben�cio Souza;aaraujo@example.net;2005-03-11;Gerente;9730.4;
1495;Let�cia Lopes;bjesus@example.net;2014-07-08;Gerente;8769.15;
1496;Nicole da Mata;diasyasmin@example.net;2017-12-11;Gerente;6183.29;
1497;Rodrigo Oliveira;esilva@example.net;2017-01-30;Gerente;9577.70;
1498;Lav�nia das Neves;lucas87@example.net;1997-05-02;Diretor;9914.63;
1499;Isabel Costela;gabrielanovaes@example.net;2004-10-27;Analista;5115.87;
1500;Jo�o Guilherme da Mota;castroana-vitoria@example.com;2015-05-20;Analista;8574.45;
1501;Thales da Cunha;nascimentocecilia@example.org;2019-02-26;Gerente;8475.92;
1502;Marcos Vinicius da Concei��o;eduardo13@example.org;2008-02-18;Gerente;9780.79;
1503;Ana Luiza Alves;larada-mota@example.net;2002-11-23;Gerente;5638.5;
1504;Matheus da Cunha;ana-vitoriamoreira@example.net;2018-04-07;Diretor;9747.52;
1505;Ryan da Luz;brunaalves@example.net;2012-01-01;Diretor;8218.17;
1506;Maria Vit�ria Fernandes;kbarros@example.net;2003-05-08;Analista;9839.23;
1507;Felipe Barbosa;pviana@example.net;1999-09-21;Diretor;7682.41;
1508;Let�cia Rodrigues;miguelferreira@example.org;2016-11-21;Diretor;8455.65;
1509;Bianca Nascimento;larissaduarte@example.com;2005-04-04;Analista;8423.0;
1510;Ana Clara Moreira;oda-costa@example.org;2002-12-09;Gerente;8418.26;
1511;Jo�o Pedro Silva;luigilopes@example.net;2013-01-11;Analista;7116.33;
1512;Sophie das Neves;da-cunhamariane@example.org;1995-12-20;Diretor;7355.51;
1513;Calebe Viana;stellaferreira@example.com;1999-04-26;Analista;8978.93;
1514;Luana da Luz;vianathales@example.com;2000-10-05;Analista;8681.59;
1515;Ot�vio Ferreira;nferreira@example.net;2011-02-06;Gerente;9982.41;
1516;Agatha Peixoto;tsantos@example.net;1996-06-08;Gerente;5607.61;
1517;Lorena Monteiro;npinto@example.net;2022-06-09;Gerente;9026.56;
1518;Emanuella Ribeiro;rochapaulo@example.org;2014-12-17;Analista;9565.40;
1519;Emilly Vieira;heloisa06@example.com;1996-05-15;Analista;6860.69;
1520;Emanuella Arag�o;da-conceicaovitoria@example.com;2010-04-11;Diretor;7358.75;
1521;La�s Lopes;qferreira@example.com;2012-04-10;Analista;7222.94;
1522;Valentina Gomes;rafael39@example.net;2003-05-09;Gerente;7656.48;
1523;Jo�o Vitor das Neves;da-costacarlos-eduardo@example.net;2000-04-19;Gerente;9605.82;
1524;Fernando Peixoto;estherda-paz@example.org;1994-06-10;Gerente;6580.38;
1525;Gabriel da Concei��o;zporto@example.com;2017-09-12;Gerente;6403.4;
1526;Nat�lia da Concei��o;ana-juliamendes@example.net;2010-02-28;Gerente;5052.43;
1527;Daniel Santos;cardosoheloisa@example.org;2005-02-05;Analista;6133.1;
1528;Maria Clara Ara�jo;jesusgabrielly@example.com;2006-07-08;Analista;8689.95;
1529;Isabelly Barbosa;eribeiro@example.net;2003-06-26;Analista;7706.81;
1530;Luiz Fernando Nogueira;umoura@example.net;1994-10-05;Gerente;5950.89;
1531;Ana Beatriz da Costa;hda-conceicao@example.org;2013-06-12;Gerente;9768.36;
1532;Anthony Porto;acavalcanti@example.com;2002-05-13;Gerente;9035.56;
1533;Maria Clara Ribeiro;laissantos@example.org;2009-11-28;Gerente;5700.8;
1534;Marcela Gomes;lorena78@example.com;2001-05-11;Analista;6139.31;
1535;Sofia Duarte;hda-costa@example.org;1999-08-06;Analista;8817.3;
1536;Calebe da Mota;melomaria-sophia@example.org;2006-12-12;Diretor;5437.37;
1537;Nicole Cardoso;uduarte@example.com;2008-01-08;Analista;6858.62;
1538;Lucca Lima;ana-beatriz38@example.net;2013-10-06;Gerente;9357.76;
1539;Sabrina Pereira;danielda-conceicao@example.com;2001-10-29;Analista;9633.21;
1540;Luna Moreira;pintodaniela@example.net;2011-06-11;Analista;8963.51;
1541;Davi Lucca Monteiro;glima@example.org;1992-10-09;Gerente;5195.20;
1542;Lucca Peixoto;evelynbarbosa@example.org;1996-10-04;Gerente;7308.89;
1543;Bruno Melo;sabrina39@example.com;1996-10-26;Diretor;6866.38;
1544;Ot�vio Carvalho;sazevedo@example.net;1999-08-22;Gerente;9325.97;
1545;Amanda Freitas;sferreira@example.com;2019-05-14;Diretor;7122.4;
1546;Ben�cio Cardoso;barbosajuan@example.com;2022-03-10;Analista;6782.19;
1547;Murilo Cardoso;antonio98@example.org;1999-12-17;Gerente;5896.40;
1548;Jo�o Miguel Barbosa;peixotopietra@example.com;2002-09-15;Analista;8171.99;
1549;Daniela Barros;duartematheus@example.net;2005-03-17;Gerente;9037.6;
1550;Giovanna Gon�alves;lalves@example.net;2010-04-18;Gerente;5209.11;
1551;Ana Clara Costa;moraeshelena@example.com;1993-07-09;Analista;6641.29;
1552;Jo�o Guilherme Cavalcanti;wvieira@example.org;2013-04-03;Analista;7729.13;
1553;Alana da Cunha;qlopes@example.net;2001-03-20;Gerente;5333.32;
1554;Maria Vit�ria Azevedo;lucassilva@example.net;2007-10-31;Diretor;6215.72;
1555;Daniel Nogueira;pintoana-julia@example.com;1996-09-20;Diretor;9664.71;
1556;Pietra Novaes;dda-mota@example.org;1998-05-11;Gerente;9090.48;
1557;Raul Azevedo;nda-cruz@example.net;2003-11-16;Analista;5635.67;
1558;Maria Clara Arag�o;davi-luiz73@example.net;2016-07-22;Gerente;9083.66;
1559;Maria Alice da Rosa;emoraes@example.net;1995-07-04;Gerente;9914.0;
1560;Let�cia Pinto;da-rosamariane@example.org;2000-07-04;Gerente;6492.78;
1561;Milena Lopes;cardosojoao-vitor@example.net;2009-08-19;Gerente;5473.56;
1562;Rodrigo Dias;mirella22@example.org;2009-03-21;Gerente;8957.19;
1563;Isis Monteiro;dnogueira@example.com;2021-10-05;Analista;9127.84;
1564;Isabelly Barros;teixeiraryan@example.org;2019-01-09;Gerente;5269.27;
1565;Al�cia Silva;clarafogaca@example.net;2009-06-05;Analista;7163.46;
1566;Maria Eduarda da Rocha;laura60@example.com;1996-02-20;Analista;7790.23;
1567;Ana Vieira;isispinto@example.org;1999-08-23;Gerente;6047.12;
1568;Luna Melo;luigida-cunha@example.net;2002-02-10;Gerente;5822.53;
1569;Clarice Barros;rebeca13@example.net;1998-06-02;Analista;6517.79;
1570;Guilherme Pereira;sophiada-conceicao@example.com;2014-05-08;Diretor;9759.21;
1571;Fernando Carvalho;camposlivia@example.com;1998-08-15;Gerente;5427.56;
1572;Bryan Campos;lgoncalves@example.com;1999-01-17;Analista;9398.75;
1573;Renan Moura;fernandesluana@example.com;2020-05-09;Diretor;5601.1;
1574;Ana Beatriz Ramos;mourapaulo@example.com;1997-07-30;Gerente;7620.86;
1575;Gabrielly da Mata;davi-luiz68@example.org;2001-11-08;Gerente;5987.80;
1576;Raquel Cavalcanti;marinateixeira@example.net;2021-06-21;Analista;5222.61;
1577;Luiz Gustavo Foga�a;brunamoraes@example.net;1993-07-10;Analista;7153.85;
1578;Ana Jesus;enricofernandes@example.net;2007-07-13;Diretor;5436.35;
1579;Carolina da Mota;marianamendes@example.net;2006-03-05;Diretor;7092.88;
1580;Joaquim Duarte;gustavo52@example.com;2007-09-18;Diretor;8765.47;
1581;Milena Peixoto;aragaojulia@example.net;1998-01-31;Diretor;8088.87;
1582;Luiza Campos;vitor-gabriel33@example.net;2018-10-17;Diretor;8768.26;
1583;Maria Julia Castro;rodrigocosta@example.com;2011-02-08;Analista;9181.54;
1584;Helo�sa Alves;henrique73@example.com;2011-08-19;Analista;5690.64;
1585;Jo�o Miguel Vieira;costelapedro-lucas@example.org;2014-06-29;Diretor;8428.86;
1586;Jo�o Gabriel Pereira;gabriel85@example.net;2015-09-02;Diretor;8805.71;
1587;Vicente Ara�jo;cavalcantifelipe@example.com;2015-02-11;Gerente;9207.97;
1588;Miguel Gon�alves;davi-luizrodrigues@example.com;1994-06-13;Analista;8837.82;
1589;Erick Ramos;da-pazalexia@example.org;2004-06-23;Analista;5994.24;
1590;Sarah Barbosa;souzacaroline@example.net;2005-04-21;Gerente;7291.71;
1591;Ian Duarte;da-matajoaquim@example.net;2006-10-22;Diretor;8016.43;
1592;Raul Barros;fariasryan@example.com;2013-05-08;Gerente;5144.3;
1593;Luigi Porto;ana-carolina69@example.org;2011-03-14;Analista;9500.90;
1594;Vicente Duarte;catarina14@example.net;2010-12-20;Analista;8003.18;
1595;Joaquim da Luz;acardoso@example.com;1993-08-02;Analista;7852.40;
1596;Ana Vit�ria Melo;vdias@example.net;2003-02-23;Diretor;7090.4;
1597;Daniel da Cruz;das-nevesfrancisco@example.org;2012-03-29;Gerente;8341.96;
1598;Levi Novaes;dmonteiro@example.org;2005-02-23;Diretor;9662.44;
1599;Mariana Souza;luiz-gustavocunha@example.com;2001-09-26;Gerente;9249.48;
1600;Igor Pinto;diogomonteiro@example.net;2020-05-22;Gerente;5965.81;
1601;Pedro Fernandes;novaesmaria-alice@example.com;2010-08-18;Diretor;5845.57;
1602;Jo�o Miguel das Neves;xmartins@example.net;2008-01-12;Diretor;5078.95;
1603;Ot�vio Gon�alves;zcardoso@example.org;2012-03-10;Gerente;9551.92;
1604;Bruno Viana;jda-cunha@example.org;1998-06-11;Diretor;6252.69;
1605;Guilherme Barbosa;benicioviana@example.net;2018-05-04;Analista;8913.67;
1606;Samuel Duarte;silvacecilia@example.com;1997-08-11;Gerente;8366.66;
1607;Diogo Novaes;emanuellynovaes@example.net;1994-01-02;Analista;6428.27;
1608;Marcos Vinicius Gomes;davi99@example.net;1992-08-31;Analista;6657.96;
1609;Ana J�lia da Costa;pietro26@example.net;1997-12-05;Gerente;6570.60;
1610;Enzo Gabriel Mendes;yurida-luz@example.com;2020-05-09;Diretor;5273.47;
1611;Vit�ria Moreira;cavalcantisophia@example.org;2014-11-01;Diretor;7459.80;
1612;Davi Lucas da Cruz;antonio13@example.org;2005-02-11;Diretor;8809.39;
1613;L�via Alves;erick63@example.org;2017-06-02;Analista;7289.2;
1614;Rafaela Silveira;da-rochajoao-guilherme@example.net;2017-04-13;Gerente;7727.5;
1615;Danilo Freitas;brenofernandes@example.net;1996-03-25;Gerente;5956.49;
1616;Diogo Farias;eduardaferreira@example.org;2017-02-16;Gerente;7501.73;
1617;Vitor Gabriel Campos;isabelly72@example.net;2020-06-06;Analista;8642.87;
1618;Arthur Arag�o;lalmeida@example.com;2003-12-12;Diretor;5364.40;
1619;Vinicius Correia;monteirocaio@example.net;2014-03-20;Diretor;8328.78;
1620;Alexia Farias;daniloribeiro@example.com;2014-04-02;Analista;6248.66;
1621;Guilherme Silva;ssales@example.com;2010-11-08;Analista;8009.26;
1622;Luiz Gustavo da Mota;carolina40@example.org;2012-02-23;Diretor;5318.91;
1623;Davi Luiz Farias;gcunha@example.com;2017-12-07;Diretor;6643.3;
1624;Ana J�lia Moura;emanuellalopes@example.org;2021-02-23;Gerente;6924.16;
1625;Ana L�via Sales;ana-vitoriacardoso@example.org;2008-04-23;Diretor;7303.29;
1626;Luiz Ot�vio da Mata;da-motaisabelly@example.com;2009-12-10;Gerente;7116.30;
1627;Sophia Martins;renanlopes@example.net;2014-03-08;Gerente;7669.30;
1628;Ana L�via das Neves;bryan90@example.net;1996-12-03;Diretor;6121.29;
1629;Gabrielly Sales;guilhermenascimento@example.net;2007-01-24;Gerente;8096.10;
1630;Vitor Hugo Vieira;tpeixoto@example.com;2003-04-23;Gerente;5724.5;
1631;Maria Vit�ria Rezende;maria-vitoriaramos@example.com;1995-02-06;Gerente;6492.89;
1632;Raul Almeida;franciscorodrigues@example.org;2018-02-01;Diretor;8790.44;
1633;Alice Ara�jo;enzo-gabrielda-paz@example.net;2009-12-07;Analista;5295.15;
1634;Gabriela Moraes;nathanfarias@example.org;2008-04-08;Diretor;6155.61;
1635;Daniela Porto;mouraemilly@example.net;2013-11-16;Analista;7072.96;
1636;Bryan Sales;stephanysilva@example.org;2000-01-13;Diretor;9500.39;
1637;Raquel Gon�alves;hmendes@example.net;1998-08-12;Gerente;9657.78;
1638;Nina Rezende;calebe97@example.org;1997-05-12;Diretor;9928.28;
1639;Davi Lucca Ribeiro;marinada-conceicao@example.com;2019-05-30;Analista;6769.83;
1640;Benjamin Lopes;da-cunhanina@example.com;2021-08-28;Gerente;7379.65;
1641;Bruna da Cunha;samuel62@example.org;2012-07-15;Analista;9644.23;
1642;Alexia da Luz;mariacunha@example.net;2015-07-05;Analista;5723.83;
1643;Isabel Rezende;amendes@example.com;2014-03-18;Diretor;5676.64;
1644;Daniela da Cunha;freitasdaniel@example.net;2003-04-14;Gerente;5292.22;
1645;Esther Costela;xda-cruz@example.net;1995-04-07;Gerente;5931.79;
1646;Danilo Castro;gustavo-henriquenogueira@example.com;2009-09-28;Diretor;6043.98;
1647;Vicente Pereira;giovanna42@example.net;2013-05-07;Diretor;5296.29;
1648;Ryan Oliveira;barrosnathan@example.org;2012-10-13;Gerente;9482.84;
1649;Anthony Jesus;mariana65@example.net;2007-06-04;Diretor;8131.52;
1650;Erick Rodrigues;acostela@example.net;2013-12-26;Analista;6282.57;
1651;Giovanna Moreira;kazevedo@example.org;2011-10-06;Gerente;9598.93;
1652;L�via Ara�jo;dbarbosa@example.com;1997-07-12;Gerente;5468.35;
1653;Diogo Costa;alexia92@example.net;2004-04-18;Analista;5139.11;
1654;Sabrina Farias;santosrafaela@example.com;1994-08-24;Gerente;6476.24;
1655;Carlos Eduardo Fernandes;mariane34@example.net;1995-11-09;Analista;6587.37;
1656;Ana Beatriz Silva;xaragao@example.com;2011-12-19;Diretor;9902.26;
