Codigo; Nome; Email; Data; Cargo; Salario
2252;Miguel Lopes;carolineribeiro@example.com;2000-03-12;Gerente;8122.13;
2253;Paulo Santos;alanapires@example.com;1994-03-03;Gerente;9110.91;
2254;Lara Peixoto;oliviarezende@example.org;1992-10-04;Diretor;7819.47;
2255;Luiz Fernando Silva;bernardo84@example.org;2005-11-03;Gerente;8202.3;
2256;Alícia da Cruz;gustavo-henriquealves@example.org;2021-11-16;Diretor;8556.86;
2257;Eduarda Monteiro;acunha@example.org;2004-03-07;Gerente;6800.80;
2258;Isaac Jesus;enzo75@example.org;1994-11-01;Diretor;5622.32;
2259;João Lucas da Mota;guilhermerezende@example.org;2013-07-31;Gerente;6975.76;
2260;Letícia Duarte;pjesus@example.org;2010-05-18;Gerente;9386.78;
2261;Ryan Melo;sophie73@example.com;1996-12-25;Gerente;7867.84;
2262;Maria Cecília Sales;cardosomaria-julia@example.org;1999-12-13;Diretor;7206.58;
2263;Raul Campos;ymendes@example.net;2021-01-19;Diretor;5112.98;
2264;Benjamin Santos;maria-eduarda46@example.com;2016-12-06;Gerente;5084.96;
2265;Laura Rodrigues;nduarte@example.com;2001-02-17;Gerente;6722.98;
2266;Juliana das Neves;eda-rocha@example.org;2006-07-01;Analista;7846.27;
2267;Mariane da Luz;otavio79@example.net;1996-12-16;Analista;8132.33;
2268;Henrique Martins;lais37@example.org;2020-01-18;Diretor;8958.38;
2269;Otávio Araújo;danielada-costa@example.com;2022-05-30;Analista;5317.0;
2270;Alícia Melo;luiz-miguel82@example.net;2013-12-24;Analista;9780.11;
2271;Catarina Teixeira;da-rochafernanda@example.org;2004-11-17;Diretor;5778.50;
2272;Elisa Souza;yuricampos@example.org;2012-11-28;Analista;6695.49;
2273;Luiz Otávio da Cruz;beatriz86@example.com;2006-04-17;Diretor;5154.23;
2274;Vicente Gonçalves;ncastro@example.org;2004-03-28;Diretor;8603.16;
2275;Marcelo Vieira;barbara02@example.com;1997-02-11;Gerente;5738.7;
2276;Vitor Gabriel Gonçalves;das-nevespedro@example.net;2016-07-31;Analista;8000.22;
2277;João Vitor da Mata;marceladas-neves@example.com;2010-12-17;Gerente;9133.87;
2278;Carolina Farias;lnogueira@example.org;2017-06-15;Diretor;7888.65;
2279;Anthony Dias;da-cruzcarolina@example.net;2010-03-16;Diretor;5127.64;
2280;Stephany Rodrigues;sabrinada-cunha@example.net;2009-10-31;Gerente;6055.67;
2281;Antônio Araújo;vitormonteiro@example.org;1996-03-30;Analista;7216.62;
2282;Pedro Lucas Melo;laisduarte@example.com;2005-02-23;Analista;7789.33;
2283;Davi Luiz Araújo;cunhajoao-vitor@example.org;1996-03-16;Analista;6326.95;
2284;Paulo Correia;diasemanuella@example.org;2014-03-22;Analista;7662.46;
2285;Alexandre Correia;lucas-gabrielmoreira@example.org;1999-02-16;Diretor;9145.21;
2286;Theo Melo;maite67@example.net;1998-09-29;Analista;6886.20;
2287;Murilo Pereira;agatha43@example.org;2009-11-07;Analista;7200.34;
2288;Rodrigo Castro;valentina67@example.net;2010-09-23;Analista;5878.4;
2289;Sarah Silva;joao-pedropinto@example.com;2001-12-08;Diretor;9383.30;
2290;Maria Sophia Gonçalves;jsales@example.net;2019-01-14;Diretor;8499.10;
2291;Paulo Ferreira;brunada-rocha@example.net;2004-03-31;Analista;5005.16;
2292;Emanuel Nogueira;vsantos@example.org;2013-10-27;Gerente;5213.73;
2293;Ana Carolina Farias;ferreiraana-sophia@example.com;2011-04-11;Analista;7184.42;
2294;Joana da Rosa;monteirojoao-lucas@example.com;1998-12-17;Diretor;7536.58;
2295;Ana Sophia Ribeiro;erickjesus@example.org;2013-07-18;Analista;6467.11;
2296;Igor Correia;kaique79@example.com;2004-12-08;Analista;6503.24;
2297;Maysa Peixoto;wrocha@example.net;2004-03-28;Analista;7405.83;
2298;Helena Novaes;julianovaes@example.org;1997-02-10;Diretor;7536.8;
2299;Maysa da Cunha;miguel64@example.org;2002-12-14;Diretor;5669.82;
2300;Maria Julia Mendes;da-matabruno@example.com;2012-11-21;Gerente;9018.3;
2301;Ana Luiza Correia;isaac20@example.com;2011-07-12;Gerente;9010.26;
2302;João Gabriel Aragão;camilamoraes@example.com;2019-11-07;Gerente;9542.78;
2303;Laura Dias;franciscoazevedo@example.net;2005-02-28;Diretor;9562.10;
2304;Cauã Almeida;caldeiramarina@example.com;2014-09-30;Gerente;8843.15;
2305;Mariana da Mota;juancampos@example.net;2002-04-03;Diretor;5442.46;
2306;Bianca Monteiro;agathacardoso@example.net;2000-04-17;Analista;5632.84;
2307;Calebe Jesus;snogueira@example.org;2005-05-04;Gerente;6160.43;
2308;Giovanna Lopes;kevin25@example.org;1997-09-06;Gerente;5435.36;
2309;Rebeca da Cruz;gribeiro@example.org;2009-12-05;Analista;8660.4;
2310;Leandro Viana;kevinda-rosa@example.net;2020-01-06;Diretor;5329.39;
2311;Leonardo Nascimento;rezendegabriela@example.org;1998-09-06;Gerente;7156.61;
2312;Eduardo Vieira;igorsales@example.net;2012-03-18;Gerente;7133.9;
2313;Bianca Peixoto;da-rochamaria-cecilia@example.com;2004-02-17;Diretor;7924.18;
2314;Enzo Fogaça;azevedoesther@example.com;2017-05-15;Gerente;9554.54;
2315;Thiago Costela;xalves@example.net;2004-11-23;Analista;9598.31;
2316;Daniel Ribeiro;caiojesus@example.com;2005-01-28;Gerente;9438.22;
2317;Davi Lucca Correia;caua20@example.org;2001-07-06;Gerente;9404.84;
2318;Emilly Ramos;fogacacamila@example.com;2002-01-04;Analista;9721.51;
2319;Augusto Freitas;larissaazevedo@example.org;2021-05-11;Gerente;9867.82;
2320;Cauê Moraes;da-matamaria-luiza@example.org;2016-06-18;Diretor;9079.64;
2321;Levi Alves;ununes@example.net;2002-09-28;Analista;7772.23;
2322;Lara Rocha;bsilva@example.org;2014-10-10;Analista;6351.74;
2323;Isaac Mendes;gomesrebeca@example.net;2021-08-07;Diretor;6010.4;
2324;Ana Ramos;yasmin04@example.net;1993-09-19;Gerente;6795.55;
2325;Enrico Araújo;nunesleticia@example.net;2017-11-29;Analista;6590.34;
2326;Eduarda Freitas;mariana62@example.net;2015-04-12;Gerente;8504.96;
2327;Diego Moreira;melissa95@example.com;2007-07-17;Analista;6646.53;
2328;Helena da Luz;franciscofernandes@example.net;1999-02-25;Gerente;6327.67;
2329;Calebe da Cunha;marcela42@example.net;2010-07-05;Gerente;7360.5;
2330;Juliana Nascimento;enzo-gabriel58@example.com;2009-02-21;Analista;8834.69;
2331;Luiz Felipe da Rocha;duartesophie@example.com;1996-07-20;Analista;8522.71;
2332;Lucca Porto;lorenada-mota@example.net;2017-05-06;Gerente;7603.78;
2333;João Pedro Pinto;peixotomaria-eduarda@example.net;2018-05-03;Diretor;7299.48;
2334;Samuel Gonçalves;barroscarlos-eduardo@example.com;2002-01-12;Gerente;5339.57;
2335;Marcelo Caldeira;evelynribeiro@example.net;2007-04-13;Diretor;8870.74;
2336;Paulo Fogaça;dcosta@example.org;2007-08-19;Analista;6460.21;
2337;Luna Nogueira;silveiradaniela@example.org;2012-01-03;Gerente;5835.41;
2338;Carlos Eduardo da Cunha;emanuellycampos@example.org;1999-09-04;Gerente;6133.92;
2339;Thomas Melo;levifarias@example.net;1993-10-04;Gerente;8847.65;
2340;Bárbara Oliveira;ana-laura41@example.org;1997-05-04;Analista;8197.64;
2341;Juliana da Rocha;barbara90@example.net;2004-06-05;Gerente;6925.0;
2342;Pietro Oliveira;barrosgustavo-henrique@example.com;2000-10-26;Diretor;5580.87;
2343;Diego Nunes;estherlima@example.org;2005-09-04;Diretor;9156.99;
2344;Igor Freitas;fernandeslucas@example.com;2002-11-12;Diretor;7758.1;
2345;João Guilherme da Mata;kamilly99@example.org;1995-12-07;Gerente;7687.37;
2346;Antônio Sales;isabel43@example.com;2016-06-07;Diretor;6539.41;
2347;Rafael Nunes;zduarte@example.com;2011-07-22;Diretor;6026.55;
2348;Manuela Barbosa;joao-vitorrezende@example.com;2003-05-05;Analista;6628.64;
2349;Mirella Viana;arthur26@example.com;1995-03-02;Diretor;9846.76;
2350;Agatha Fernandes;icunha@example.org;2011-12-14;Gerente;8517.3;
2351;Davi Lucas Ribeiro;teixeiraana-beatriz@example.com;2008-06-21;Gerente;7127.63;
2352;Emanuella Novaes;miguelrezende@example.com;1992-10-02;Analista;6711.60;
2353;Luiz Felipe Azevedo;hbarbosa@example.com;2009-08-27;Diretor;7788.3;
2354;Lorenzo Nunes;heitor73@example.org;2002-11-19;Diretor;6088.72;
2355;Gustavo Henrique Aragão;pietra92@example.org;1992-12-09;Gerente;9695.36;
2356;Lara Nunes;da-rochaana-laura@example.org;1997-07-01;Analista;9708.43;
2357;Gabriel Nogueira;vitor-hugonogueira@example.org;2020-11-05;Analista;9607.98;
2358;Samuel Gonçalves;camila15@example.com;2012-09-26;Diretor;8704.47;
2359;Laís Sales;rda-luz@example.org;2001-07-27;Analista;5978.80;
2360;Thales Moraes;ribeirolevi@example.net;1995-06-18;Diretor;8851.8;
2361;Ana Laura Martins;marinaduarte@example.org;2007-09-07;Gerente;6340.95;
2362;Leandro da Cruz;giovannalopes@example.net;1998-10-06;Analista;7492.39;
2363;Lorena Cavalcanti;larissada-mata@example.com;2019-08-15;Analista;8281.36;
2364;Alexandre Cavalcanti;ana-luizaalmeida@example.net;1999-09-05;Analista;5938.74;
2365;Ana Julia Viana;ana-laura33@example.com;2014-06-14;Analista;6443.29;
2366;Gabriela Nascimento;milena99@example.com;2001-04-17;Analista;6437.64;
2367;Lucas Caldeira;murilo22@example.com;2006-05-27;Analista;7423.73;
2368;Ana Julia Souza;ebarbosa@example.net;2017-02-17;Gerente;8186.20;
2369;Julia Gomes;diogo21@example.com;1995-05-14;Analista;5816.83;
2370;Mariana Martins;souzajoao-miguel@example.com;1998-04-03;Diretor;8844.73;
2371;Marcos Vinicius Ribeiro;clara58@example.net;2001-04-21;Gerente;9336.61;
2372;Ana Julia Cardoso;paulo30@example.org;2002-11-16;Analista;7921.2;
2373;Clara Costela;kalves@example.net;1993-03-11;Analista;9677.87;
2374;Lucas Almeida;ceciliafogaca@example.net;1997-02-22;Gerente;7222.24;
2375;Maria Cecília Peixoto;arthurmoreira@example.com;2021-11-27;Diretor;5779.72;
2376;Leonardo Cardoso;kribeiro@example.net;1994-11-12;Analista;6047.56;
2377;Ana Sophia Rezende;ana-carolina97@example.com;2007-12-13;Analista;5054.57;
2378;Luigi Monteiro;enzo59@example.net;2005-12-23;Gerente;9685.96;
2379;Marcela Barros;kaiqueduarte@example.com;2018-05-27;Analista;8521.46;
2380;Eduardo Moreira;qcunha@example.net;2004-07-15;Analista;8403.30;
2381;Emanuella da Conceição;alvesfelipe@example.com;2004-07-02;Analista;5641.19;
2382;Vitória da Cunha;manuela04@example.net;2011-05-08;Gerente;8946.6;
2383;Joana Cardoso;gfarias@example.net;1997-12-11;Diretor;9097.90;
2384;Kaique Ribeiro;carolineda-mata@example.net;2011-07-31;Analista;9133.5;
2385;Sophia Melo;fnovaes@example.com;2015-11-22;Diretor;8845.80;
2386;Helena Mendes;andre12@example.com;2016-11-30;Gerente;8183.84;
2387;Nina Moreira;inogueira@example.net;1997-09-17;Analista;6332.58;
2388;Raquel Rodrigues;lribeiro@example.org;1992-12-25;Diretor;5092.10;
2389;Cauê Gonçalves;mcavalcanti@example.org;2000-09-09;Diretor;5129.73;
2390;Eloah Dias;bda-luz@example.org;1995-06-06;Gerente;8802.44;
2391;Murilo Souza;kevincostela@example.org;1999-03-21;Analista;7568.3;
2392;Juliana Costa;rezendeluana@example.com;2004-11-01;Diretor;8356.10;
2393;Isabella Vieira;carlos-eduardo73@example.net;2019-04-12;Gerente;9303.80;
2394;Juliana Viana;blopes@example.com;2009-11-24;Gerente;8404.16;
2395;Emilly Costela;isabellycosta@example.com;2018-10-18;Analista;7133.57;
2396;Alícia Correia;jesusyuri@example.net;2015-11-10;Diretor;9875.10;
2397;Maria Cecília Gonçalves;heloisa55@example.net;2018-12-31;Diretor;5691.22;
2398;Ana Julia Ribeiro;ccunha@example.net;1995-10-21;Analista;6062.12;
2399;Ana Luiza Rezende;pda-paz@example.net;2011-02-10;Gerente;8622.38;
2400;Juliana da Conceição;pedro-lucas18@example.org;2010-07-07;Gerente;9663.31;
2401;João Felipe Monteiro;peixotocarlos-eduardo@example.org;1993-05-31;Diretor;9082.96;
2402;Diogo Santos;vicente58@example.org;2005-03-26;Analista;7661.79;
2403;Gabrielly Mendes;brendada-cruz@example.net;2011-11-08;Gerente;9604.76;
2404;Maria Silva;pcunha@example.com;2013-05-04;Gerente;7869.48;
2405;Igor Fernandes;diegoda-rocha@example.org;2009-11-20;Diretor;9233.74;
2406;Pedro Henrique Araújo;helenamoura@example.com;2011-10-16;Gerente;8473.6;
2407;Pedro Miguel Santos;sduarte@example.org;2005-03-18;Analista;6218.87;
2408;Thomas Aragão;brendarocha@example.com;2009-11-30;Diretor;9920.84;
2409;Emanuel Lopes;ferreiraguilherme@example.net;2021-11-29;Gerente;7940.56;
2410;André Vieira;isaac42@example.com;1993-12-29;Gerente;5381.57;
2411;Samuel Jesus;ferreiraalana@example.com;2001-11-19;Diretor;9827.13;
2412;Daniela Sales;martinsjulia@example.com;2014-06-04;Analista;6304.3;
2413;Erick da Costa;calebe17@example.org;2010-05-11;Diretor;6743.14;
2414;Ana Júlia Correia;nicolas55@example.org;1999-04-07;Diretor;5221.46;
2415;Leandro Monteiro;emanuella23@example.org;2000-04-29;Diretor;9106.75;
2416;Davi Luiz da Costa;dmelo@example.com;2013-02-09;Diretor;8860.51;
2417;Catarina Barros;emanuelly35@example.net;2018-06-13;Analista;9694.88;
2418;Isabel Moura;ufreitas@example.org;2000-12-02;Diretor;9152.2;
2419;Gabriela Oliveira;levida-conceicao@example.net;2013-11-14;Analista;9120.48;
2420;Maysa Peixoto;isadora23@example.org;2002-01-07;Diretor;5883.10;
2421;Gustavo Cunha;davi-lucca73@example.com;2001-08-12;Diretor;7921.7;
2422;Alexandre Mendes;freitasmaite@example.com;2004-08-28;Gerente;7952.72;
2423;Clarice Melo;mpeixoto@example.com;2003-10-15;Diretor;9502.70;
2424;Camila Novaes;brocha@example.com;2010-11-12;Gerente;6121.67;
2425;Bruna Lopes;vitoria31@example.net;2013-02-06;Gerente;8842.0;
2426;Pietro Ferreira;da-cunhamaria-alice@example.org;2019-08-28;Gerente;7717.2;
2427;Theo Porto;teixeiraana-julia@example.com;2001-01-07;Diretor;6397.16;
2428;Isis Silva;da-rochamaria-fernanda@example.com;1996-08-05;Analista;8386.25;
2429;Nicole Azevedo;ferreiradavi-lucca@example.com;2008-08-14;Analista;7199.40;
2430;Carlos Eduardo Moura;ana-carolina50@example.org;2006-10-15;Analista;7165.25;
2431;Esther Barros;igorcostela@example.net;2010-04-09;Diretor;7647.51;
2432;Ana Sophia Silva;isadorabarros@example.com;1998-10-22;Analista;8085.75;
2433;Luiza Silveira;valentinanovaes@example.com;1999-10-24;Diretor;8727.80;
2434;Miguel Mendes;novaespedro-henrique@example.org;2021-11-14;Diretor;8459.78;
2435;Giovanna Pires;maria-luizamonteiro@example.org;2004-01-10;Gerente;8510.37;
2436;Benjamin Cunha;hda-mota@example.net;2019-03-16;Analista;6508.53;
2437;Nathan da Rosa;lucas-gabrielcostela@example.net;2010-03-01;Analista;6815.35;
2438;Pedro Moraes;emanuelly78@example.net;1994-12-12;Diretor;8193.88;
2439;Maria Fernanda Fernandes;bernardo60@example.com;2007-11-13;Diretor;9732.70;
2440;Bruna Correia;oviana@example.org;2014-07-25;Analista;7499.22;
2441;Emanuel Araújo;psales@example.com;2022-01-27;Diretor;6286.79;
2442;Laís Oliveira;qda-costa@example.org;1992-09-28;Diretor;7846.43;
2443;Ana Clara Novaes;emanuellyfernandes@example.org;1993-09-28;Gerente;9127.19;
2444;Lucca Martins;lucas-gabrielfreitas@example.com;2003-06-15;Diretor;9708.21;
2445;Stephany Duarte;mariamonteiro@example.com;2005-02-19;Diretor;7038.99;
2446;Manuela Pinto;correialarissa@example.com;2017-12-12;Diretor;5858.26;
2447;Bruna Caldeira;lcaldeira@example.net;2001-01-24;Analista;8601.72;
2448;Mirella da Paz;vitoriateixeira@example.com;2018-08-25;Analista;5689.54;
2449;Lucas Gabriel Cardoso;pedro-miguelvieira@example.net;2020-02-24;Gerente;9177.30;
2450;Davi Lucca Correia;pereiranicolas@example.net;2008-12-13;Gerente;6052.8;
2451;Lucas Gabriel Duarte;xda-cunha@example.org;2003-10-02;Diretor;8843.96;
2452;Rafaela Cunha;joao-pedro21@example.org;2010-11-10;Analista;5698.8;
2453;Enzo Alves;carolinacardoso@example.com;2021-12-18;Gerente;8261.41;
2454;Nathan Porto;silveirajoao-felipe@example.org;1998-07-31;Gerente;9636.60;
2455;Maria Sophia Gonçalves;duartedaniel@example.com;2022-01-08;Gerente;8409.93;
2456;Gabriela da Rosa;isabelbarbosa@example.com;2020-11-05;Analista;7204.75;
2457;Leandro Rezende;martinsemanuelly@example.org;1997-01-23;Diretor;8723.43;
2458;Ana Lívia Almeida;felipe43@example.com;1998-08-21;Diretor;6425.0;
2459;Vitor Moraes;monteirotheo@example.org;1995-08-13;Gerente;8127.4;
2460;Davi da Conceição;azevedopedro-henrique@example.net;1998-08-02;Analista;5076.54;
2461;Eduardo Nunes;nogueiravalentina@example.net;2019-03-15;Gerente;9626.83;
2462;Maria Cecília Almeida;ucaldeira@example.com;2015-06-05;Analista;7632.56;
2463;Maysa Novaes;uda-conceicao@example.com;2013-09-11;Gerente;7522.14;
2464;Vitória Novaes;vieiraraquel@example.org;1999-01-27;Gerente;9302.55;
2465;Enzo Barbosa;pbarros@example.net;2016-03-15;Analista;9473.28;
2466;Ana Vitória Rocha;kamilly30@example.com;2011-02-04;Gerente;9395.31;
2467;Mariana Moreira;maria-luiza94@example.com;1996-02-03;Gerente;9710.87;
2468;Joana Alves;bsouza@example.net;1994-07-05;Analista;6945.45;
2469;Davi da Mota;wjesus@example.net;2012-06-03;Analista;7759.2;
2470;Felipe da Paz;davi-luizsilveira@example.com;1998-08-05;Gerente;6062.2;
2471;Maria Eduarda Cunha;kevincaldeira@example.com;2007-09-21;Gerente;9998.80;
2472;Eloah da Mata;xoliveira@example.com;2020-07-28;Diretor;6373.2;
2473;Gustavo Duarte;isadora16@example.org;2013-03-08;Diretor;5374.40;
2474;Amanda Campos;alicebarbosa@example.com;2004-11-11;Analista;8750.12;
2475;Emilly Cunha;ninacastro@example.com;2014-04-04;Analista;9865.12;
2476;Francisco da Conceição;edias@example.net;2015-08-15;Analista;7551.26;
2477;Samuel Ramos;lopesrenan@example.net;1996-09-13;Diretor;8550.44;
2478;Larissa Moraes;pintodavi-luiz@example.org;2009-03-25;Diretor;9680.12;
2479;Luigi Farias;enricovieira@example.net;2014-02-27;Diretor;8716.3;
2480;Pietro Carvalho;luiz-gustavolopes@example.net;1992-10-17;Analista;8554.13;
2481;Antônio Pereira;santosisis@example.org;2012-03-24;Diretor;7765.2;
2482;Nicolas Lima;cnunes@example.org;2015-12-21;Diretor;5448.53;
2483;Lucas Gabriel da Mata;laviniasantos@example.org;2000-03-05;Gerente;7699.13;
2484;Yasmin Porto;joao-lucas09@example.org;2007-07-24;Gerente;9212.47;
2485;Maria da Conceição;silveiramaria-cecilia@example.com;2014-08-06;Gerente;5355.27;
2486;Vitória Nogueira;anogueira@example.net;2009-07-28;Analista;6239.37;
2487;Diego Pereira;biancaalves@example.net;2010-07-23;Analista;8014.98;
2488;Emanuella Mendes;joao-guilherme61@example.net;2016-05-14;Diretor;6523.60;
2489;Miguel da Costa;estherfarias@example.com;2004-02-06;Diretor;9543.79;
2490;Ana Sophia Rodrigues;adas-neves@example.net;2012-07-14;Analista;9223.78;
2491;Anthony Nogueira;rebecacardoso@example.net;2002-10-10;Gerente;7732.76;
2492;Ana Carolina Almeida;joao-vitorsilveira@example.org;2002-05-21;Gerente;9271.58;
2493;Fernanda Farias;osales@example.net;1997-11-09;Diretor;5657.59;
2494;Enzo Gabriel Dias;wgoncalves@example.net;2003-08-09;Gerente;9663.53;
2495;Henrique Nunes;gcorreia@example.org;1996-03-13;Gerente;6603.56;
2496;Cauã Silveira;fernandessabrina@example.net;2013-08-29;Analista;5692.72;
2497;Sophia Cardoso;gda-luz@example.com;2000-01-28;Analista;8670.19;
2498;Pietra Vieira;meloemanuella@example.net;2006-11-02;Analista;6492.99;
2499;Ana Julia Peixoto;brunada-costa@example.org;2018-09-03;Analista;5729.18;
2500;Vicente Alves;da-cunhadavi@example.com;2013-03-13;Diretor;9888.54;
2501;Diogo Pires;joao-feliperocha@example.org;1993-05-09;Gerente;6542.78;
2502;Gabriela da Paz;kamillyvieira@example.com;2013-12-08;Diretor;7078.71;
2503;Luna Moura;ffernandes@example.com;2000-01-14;Gerente;6625.14;
2504;Maitê Novaes;augustopereira@example.org;2005-05-31;Gerente;9390.84;
2505;Emanuella Vieira;joao-lucas71@example.com;2004-07-20;Gerente;9272.34;
2506;Kaique Souza;da-rochaian@example.org;2004-12-03;Diretor;9392.70;
2507;Heitor Pereira;tjesus@example.com;1994-06-15;Diretor;5328.64;
2508;Davi Lucca Caldeira;caldeiraana-livia@example.net;2002-10-11;Gerente;7637.85;
2509;Marina Mendes;lopesvitor@example.org;2019-01-30;Gerente;7742.18;
2510;Fernanda Peixoto;yteixeira@example.org;2020-10-05;Diretor;9108.23;
2511;Elisa Cavalcanti;ecarvalho@example.com;2015-09-24;Diretor;8406.56;
2512;Francisco da Luz;vianaian@example.net;2010-06-04;Diretor;6986.7;
2513;Amanda Nunes;barbara89@example.com;1997-12-26;Diretor;7807.81;
2514;André Barros;pedro53@example.net;2017-06-05;Analista;7981.38;
2515;Luiz Fernando Gonçalves;thales67@example.net;2014-07-10;Diretor;8389.34;
2516;Lara da Conceição;sofia72@example.org;2004-08-18;Analista;6923.79;
2517;Diogo Correia;baragao@example.com;2002-02-05;Analista;6981.6;
2518;Carlos Eduardo Sales;duarteluiz-otavio@example.net;2021-11-18;Diretor;9195.90;
2519;Fernanda Rodrigues;aalmeida@example.net;2018-06-27;Diretor;5984.65;
2520;Benício Pires;ssilveira@example.com;2001-03-22;Analista;6473.91;
2521;Emanuelly da Costa;ana-vitoria78@example.org;2001-08-25;Gerente;5889.37;
2522;Henrique Carvalho;rsilveira@example.com;2001-11-26;Diretor;5544.23;
2523;Brenda Castro;fernandorocha@example.com;1994-05-02;Diretor;9352.41;
2524;Ana Freitas;alana19@example.org;2017-07-19;Gerente;7219.24;
2525;Fernanda Souza;freitasclarice@example.net;2004-11-18;Gerente;7594.25;
